,T_min,Freq,RelCost,Dist,CITY_STATE_A,CITY_STATE_B
33,60,286.0,0.05,12.280932123089544,Pacoti - CE,Palmácia - CE
34,240,1.0,0.05,18.647854901419837,Frutuoso Gomes - RN,Umarizal - RN
35,40,42.0,0.05,42.5401769753593,Japaratuba - SE,Telha - SE
36,520,14.0,0.0501923076923077,293.55645931500226,Campo Belo - MG,Santa Juliana - MG
37,2580,5.5,0.0503875968992248,478.43080258611184,Parintins - AM,Almeirim - PA
38,1680,14.0,0.0505952380952381,859.072126043281,Missão Velha - CE,Caraíbas - BA
39,380,35.0,0.0507894736842105,395.51031286958784,Itambé - BA,Paratinga - BA
40,1510,14.0,0.0509933774834437,52.06110705298579,Jati - CE,Missão Velha - CE
41,215,28.0,0.0511627906976744,17.515540449656832,Acarape - CE,Palmácia - CE
42,120,28.0,0.05125,62.42281922076511,Itapeva - SP,Taquarituba - SP
43,1950,4.5,0.0512820512820513,304.1165460520255,Parintins - AM,Monte Alegre - PA
44,1530,14.0,0.0514183006535948,65.35564652101722,Missão Velha - CE,Penaforte - CE
45,505,14.0,0.0516831683168317,293.778371147695,Campo Belo - MG,Pedrinópolis - MG
46,135,173.0,0.0518518518518519,41.02241893589422,Guaratuba - PR,Paranaguá - PR
47,115,42.0,0.0521739130434783,20.650132325001223,Aracoiaba - CE,Pacoti - CE
48,210,35.0,0.0523809523809524,15.206472160580672,Palmácia - CE,Redenção - CE
49,78,7.0,0.0525641025641026,31.34002074300107,Milagres - CE,Porteiras - CE
50,1890,1.0,0.0529100529100529,431.89187515502556,Itacoatiara - AM,Alenquer - PA
51,170,28.0,0.0529411764705882,37.193996351398845,Aratuba - CE,Palmácia - CE
52,1320,14.0,0.053030303030303,226.65167335665922,Óbidos - PA,Prainha - PA
53,2820,7.5,0.0531914893617021,582.4401083674783,Parintins - AM,Gurupá - PA
54,105,12.0,0.0533333333333333,27.404205793789057,Apiaí - SP,Iporanga - SP
55,1500,7.0,0.0533333333333333,329.7903231285559,Almeirim - PA,Óbidos - PA
56,75,224.0,0.0533333333333333,21.837419875848354,Aracoiaba - CE,Mulungu - CE
57,150,138.0,0.0533333333333333,20.521372832912096,Baturité - CE,Palmácia - CE
58,98,21.0,0.0535714285714286,20.26046130269757,Mucambo - CE,São Benedito - CE
59,2220,9.0,0.0540540540540541,502.1768585526855,Gurupá - PA,Juruti - PA
60,110,426.0,0.0545454545454545,26.925644277717804,Aracoiaba - CE,Aratuba - CE
61,110,35.0,0.0545454545454545,25.178369789709944,Aratuba - CE,Pacoti - CE
62,55,437.0,0.0545454545454545,13.028347921442323,Baturité - CE,Mulungu - CE
63,55,105.0,0.0545454545454545,7.14523217270823,Guaramiranga - CE,Mulungu - CE
64,110,56.0,0.0545454545454545,23.39326911477971,Mulungu - CE,Palmácia - CE
65,110,10.0,0.0545454545454545,19.129723807204783,Itapirapuã Paulista - SP,Ribeira - SP
66,100,77.0,0.055,60.92580451012259,Cocos - BA,Jaborandi - BA
67,180,38.0,0.055,43.59586361578285,Apiaí - SP,Nova Campina - SP
68,100,42.0,0.055,62.53517515554776,Avaré - SP,Taguaí - SP
69,145,28.0,0.0551724137931035,24.45431081046621,Acarape - CE,Pacoti - CE
70,75,28.0,0.0553333333333333,29.25699975028883,Indaiatuba - SP,Sumaré - SP
71,1440,10.5,0.0555555555555556,277.75760708663785,Beruri - AM,Tapauá - AM
72,3600,1.5,0.0555555555555556,253.8263878808485,Lábrea - AM,Tapauá - AM
73,2160,12.5,0.0555555555555556,373.2334397466733,Parintins - AM,Prainha - PA
74,2160,1.5,0.0555555555555556,170.48149421496,Anajás - PA,Belém - PA
75,180,68.0,0.0555555555555556,227.9075213484479,São Bernardo - MA,São Luís - MA
76,90,390.0,0.0555555555555556,20.872577291200532,Aratuba - CE,Baturité - CE
77,180,69.0,0.0555555555555556,49.75958762350608,Guaramiranga - CE,Maranguape - CE
78,3600,3.0,0.0555555555555556,1330.2911810272888,Delmiro Gouveia - AL,Belo Horizonte - MG
79,90,14.0,0.0555555555555556,29.95496255957865,Mirassol - SP,Nipoã - SP
80,255,46.0,0.056078431372549,200.78008001836088,Espumoso - RS,São Leopoldo - RS
81,3060,4.5,0.0565359477124183,673.3966471458633,Manaus - AM,Monte Alegre - PA
82,60,150.0,0.0566666666666667,20.989560025630347,Catanduva - SP,Tabapuã - SP
83,360,14.0,0.0570833333333333,206.70008472695574,Itapema - SC,Lebon Régis - SC
84,3360,12.5,0.0571428571428571,742.203652436626,Manaus - AM,Prainha - PA
85,70,84.0,0.0571428571428571,30.716621319455335,Arapongas - PR,Astorga - PR
86,86,7.0,0.0581395348837209,42.83118171162753,Jati - CE,Milagres - CE
87,115,140.0,0.0582608695652174,33.009188319090356,Acarape - CE,Mulungu - CE
88,240,28.0,0.0583333333333333,70.59670209900452,Aratuba - CE,Maranguape - CE
89,240,14.0,0.0583333333333333,30.954442217375934,Pacatuba - CE,Palmácia - CE
90,60,114.0,0.0583333333333333,15.266178648769863,Ferreiros - PE,Itambé - PE
91,120,1.0,0.0583333333333333,26.80597734223191,Mato Verde - MG,Pai Pedro - MG
92,210,9.0,0.0585714285714286,156.59312599941046,Ibititá - BA,Piritiba - BA
93,105,28.0,0.0585714285714286,37.47765292766056,Avaré - SP,Paranapanema - SP
94,4680,1.5,0.0587606837606838,1073.2374026250764,Manaus - AM,Breves - PA
95,1020,1.0,0.0588235294117647,234.18974405014137,Parintins - AM,Alenquer - PA
96,85,248.0,0.0588235294117647,12.824318795809123,Baturité - CE,Pacoti - CE
97,210,28.0,0.0590476190476191,126.652563436729,Cuiabá - MT,Dom Aquino - MT
98,120,432.0,0.0591666666666667,41.304061240969396,Aratuba - CE,Redenção - CE
99,135,35.0,0.0592592592592593,21.79599473948927,Pacoti - CE,Redenção - CE
100,190,7.0,0.0594736842105263,78.97875045176701,Barro - CE,Cedro - PE
101,190,14.0,0.0594736842105263,43.16082231629026,Pacatuba - CE,Pacoti - CE
102,235,21.0,0.0595744680851064,26.294209521419344,Guaiúba - CE,Palmácia - CE
103,275,47.0,0.0598181818181818,161.5374202250563,Porto Alegre - RS,Serafina Corrêa - RS
104,3690,5.5,0.0598915989159892,847.0871102669811,Manaus - AM,Almeirim - PA
105,116,14.0,0.0599137931034483,41.13911455914222,Croatá - CE,São Benedito - CE
106,100,552.0,0.06,31.21253427811674,Macapá - AP,Mazagão - AP
107,200,7.0,0.06,187.74582857932475,Araioses - MA,Chapadinha - MA
108,175,21.0,0.06,38.25647256386822,Guaiúba - CE,Pacoti - CE
109,75,42.0,0.06,29.160028804408537,Equador - RN,Parelhas - RN
110,100,49.0,0.06,67.14489543440475,Jaguarari - BA,Ponto Novo - BA
111,60,38.0,0.06,22.36829099339278,Ielmo Marinho - RN,Macaíba - RN
112,90,14.0,0.06,34.1308190573609,Indaiatuba - SP,Nova Odessa - SP
113,90,35.0,0.06,40.18324705975025,Piraju - SP,Taquarituba - SP
114,217,7.0,0.0601382488479263,65.23867550283549,Forquilha - CE,Pires Ferreira - CE
115,147,14.0,0.0602040816326531,58.031175924697145,Groaíras - CE,Ipu - CE
116,275,46.0,0.0605454545454545,210.1000251253988,São Leopoldo - RS,Tapera - RS
117,1980,9.0,0.0606060606060606,434.5117060778059,Gurupá - PA,Óbidos - PA
118,660,7.0,0.0606060606060606,137.41048660364444,Redenção - PA,Caseara - TO
119,70,106.0,0.0607142857142857,19.15253447845131,Araçariguama - SP,Itapevi - SP
120,150,28.0,0.0609333333333333,186.38233279161835,Conquista D'Oeste - MT,Porto Esperidião - MT
121,100,6.0,0.0611,45.584639937893556,Olindina - BA,Rio Real - BA
122,90,68.0,0.0611111111111111,59.22769245835424,Primavera - PE,Recife - PE
123,90,79.0,0.0611111111111111,31.308093266389474,Areal - RJ,Petrópolis - RJ
124,90,82.0,0.0611111111111111,57.72936150107633,Avaré - SP,Taquarituba - SP
125,90,19.0,0.0611111111111111,37.40394162918756,Campo Largo - PR,Porto Amazonas - PR
126,144,7.0,0.0611111111111111,55.490794794928085,Milagres - CE,Cedro - PE
127,60,88.0,0.0616666666666667,19.034125849231128,Cajobi - SP,Olímpia - SP
128,4020,7.5,0.0619402985074627,951.4770966674369,Manaus - AM,Gurupá - PA
129,50,752.0,0.062,21.200371142521107,Aracaju - SE,São Cristóvão - SE
130,90,249.0,0.0622222222222222,20.741820110058637,Antonina - PR,Paranaguá - PR
131,2400,6.0,0.0625,513.3662794957114,Borba - AM,Humaitá - AM
132,2400,1.5,0.0625,166.9418663900375,Canutama - AM,Tapauá - AM
133,2880,3.0,0.0625,626.7158727042504,Breves - PA,Juruti - PA
134,240,14.0,0.0625,235.56430908582414,Araioses - MA,Vargem Grande - MA
135,240,21.0,0.0625,108.6873575281507,Brejo - MA,Paulino Neves - MA
136,40,102.0,0.0625,13.830069328641084,Aliança - PE,Condado - PE
137,40,114.0,0.0625,19.007742398086766,Camutanga - PE,Itambé - PE
138,80,112.0,0.0625,27.234225467309816,Areia Branca - SE,Macambira - SE
139,160,10.0,0.0625,58.6642792176277,Caetanos - BA,Planalto - BA
140,55,210.0,0.0627272727272727,18.857877738064673,Aracoiaba - CE,Guaramiranga - CE
141,120,14.0,0.0629166666666667,33.53827174612221,Apiaí - SP,Ribeirão Branco - SP
142,80,14.0,0.063125,41.81420244941554,Jucás - CE,Saboeiro - CE
143,120,8.0,0.0635833333333333,111.30816449384497,Muriaé - MG,Sapucaia - RJ
144,180,56.0,0.0637777777777778,48.386958861878064,Além Paraíba - MG,Nova Friburgo - RJ
145,134,14.0,0.0638059701492537,52.875778438311585,Croatá - CE,Ibiapina - CE
146,5100,3.5,0.063921568627451,1296.3497730706843,Manaus - AM,Belém - PA
147,290,45.0,0.0639655172413793,216.6007223293804,São Leopoldo - RS,Selbach - RS
148,50,62.0,0.064,18.859558190250233,Elísio Medrado - BA,Santa Teresinha - BA
149,85,46.0,0.0647058823529412,41.84574106223891,Assis - SP,Pedrinhas Paulista - SP
150,220,14.0,0.065,76.4535150452431,Forquilha - CE,Ipu - CE
151,69,14.0,0.0652173913043478,24.14267972813276,Ipu - CE,Reriutaba - CE
152,90,217.0,0.0655555555555556,23.826853457357895,Guaramiranga - CE,Redenção - CE
153,255,21.0,0.0655686274509804,207.89017937238253,Indiara - GO,Paranaiguara - GO
154,130,6.0,0.0656923076923077,66.05840303807632,Nova Soure - BA,Rio Real - BA
155,460,28.0,0.0657608695652174,207.66104762360038,Caibi - SC,Soledade - RS
156,85,4.0,0.0658823529411765,38.47342019470456,Progresso - RS,Sinimbu - RS
157,80,241.0,0.06625,38.71596810135948,Artur Nogueira - SP,Campinas - SP
158,85,378.0,0.0664705882352941,19.1944900595672,Cajamar - SP,Jundiaí - SP
159,180,2.0,0.0666666666666667,28.38975436568797,Presidente Médici - RO,Castanheiras - RO
160,600,18.0,0.0666666666666667,133.19908778259688,Breves - PA,Gurupá - PA
161,150,34.0,0.0666666666666667,57.55998785674259,Tutóia - MA,Parnaíba - PI
162,150,7.0,0.0666666666666667,63.493333785951876,Simões - PI,Trindade - PE
163,120,7.0,0.0666666666666667,37.34600865420317,Brejo Santo - CE,Cedro - PE
164,114,7.0,0.0666666666666667,46.85237404412495,Groaíras - CE,Pires Ferreira - CE
165,120,184.0,0.0666666666666667,45.44824938496972,Maranguape - CE,Pacoti - CE
166,75,21.0,0.0666666666666667,10.182755952924085,Caaporã - PB,Goiana - PE
167,30,28.0,0.0666666666666667,7.963766465726972,Buenos Aires - PE,Vicência - PE
168,45,680.0,0.0666666666666667,16.14170088531966,Arapiraca - AL,Feira Grande - AL
169,180,14.0,0.0666666666666667,95.94888368703211,Anagé - BA,Condeúba - BA
170,60,41.0,0.0666666666666667,42.697886129988326,Cruzália - SP,Paraguaçu Paulista - SP
171,60,75.0,0.0666666666666667,21.846018566859982,Guararema - SP,Santa Isabel - SP
172,30,1060.0,0.0666666666666667,18.36622850082381,Itariri - SP,Peruíbe - SP
173,135,3.0,0.0666666666666667,48.78874567463194,Brochier - RS,São Leopoldo - RS
174,180,119.0,0.0666666666666667,133.43872646448958,Cáceres - MT,Figueirópolis D'Oeste - MT
175,310,4.0,0.0666774193548387,197.4686815370899,Miracema - RJ,Nova Iguaçu - RJ
176,145,35.0,0.0675862068965517,103.12101837973535,Edéia - GO,Goiânia - GO
177,240,12.0,0.0677083333333333,85.56975426843186,Esplanada - BA,Nova Soure - BA
178,2640,3.0,0.0681818181818182,560.7868072439393,Breves - PA,Óbidos - PA
179,3840,7.0,0.0683046875,1052.0054255037217,Delmiro Gouveia - AL,São Mateus - ES
180,255,42.0,0.0686274509803922,94.32939786017718,Baixio - CE,Crato - CE
181,120,7.0,0.06875,48.69994884724282,Acopiara - CE,Cariús - CE
182,40,534.0,0.06875,29.027356613565107,Aroeiras - PB,Queimadas - PB
183,80,114.0,0.06875,25.619090652222816,Itambé - PE,Timbaúba - PE
184,80,28.0,0.06875,21.087319020922347,Araricá - RS,Novo Hamburgo - RS
185,300,49.0,0.0688666666666667,189.79966586846263,Carlópolis - PR,Ponta Grossa - PR
186,90,489.0,0.0688888888888889,25.593942125866658,Santa Isabel - SP,Suzano - SP
187,140,3.0,0.0689285714285714,45.99011544715892,Maratá - RS,São Leopoldo - RS
188,1740,6.0,0.0689655172413793,478.58109097500375,Breves - PA,Santarém - PA
189,2900,1.0,0.0689655172413793,1398.7193211276401,Diamante - PB,Brasília - DF
190,65,17.0,0.0692307692307692,12.12676695577357,Califórnia - PR,Rio Bom - PR
191,200,56.0,0.06935,152.6273844682022,Lins - SP,Mirandópolis - SP
192,220,21.0,0.0693636363636364,133.00809220940894,Nova Lacerda - MT,Sapezal - MT
193,80,28.0,0.069375,32.99119088489628,Jardim - CE,Jati - CE
194,720,6.0,0.0694444444444444,208.99971350523467,Alvarães - AM,Coari - AM
195,720,13.5,0.0694444444444444,110.39625530143924,Autazes - AM,Manaus - AM
196,720,9.0,0.0694444444444444,133.7946154054785,Caapiranga - AM,Manaus - AM
197,1440,26.0,0.0694444444444444,519.2198805958883,Manaus - AM,Óbidos - PA
198,2160,1.5,0.0694444444444444,256.0835040181501,Afuá - PA,Belém - PA
199,360,31.0,0.0694444444444444,81.4955408149847,Belém - PA,Muaná - PA
200,1440,7.0,0.0694444444444444,401.1978183306104,Breves - PA,Monte Alegre - PA
201,720,8.0,0.0694444444444444,160.87210766571582,Monte Alegre - PA,Óbidos - PA
202,2880,1.0,0.0694444444444444,1829.8903205979793,Água Branca - AL,São Paulo - SP
203,180,12.0,0.0694444444444444,127.5705257208485,Belo Campo - BA,Jacaraci - BA
204,1440,7.0,0.0694444444444444,1022.5511089664168,Montezuma - MG,São Paulo - SP
205,233,14.0,0.0695278969957082,80.65382066621818,Croatá - CE,Groaíras - CE
206,80,28.0,0.07,37.90326428702286,Itaberá - SP,Taquarituba - SP
207,310,45.0,0.07,227.13267302544605,Ibirubá - RS,São Leopoldo - RS
208,15,85.0,0.07,7.250981943058642,Delta - MG,Igarapava - SP
209,1750,21.0,0.07028,1310.4598791571655,Trairão - PA,Rondonópolis - MT
210,2250,70.0,0.0703333333333333,1629.2551372154032,Porto Velho - RO,Campo Grande - MS
211,306,14.0,0.0705882352941176,99.19548473843402,Croatá - CE,Forquilha - CE
212,2590,30.0,0.0706447876447876,1990.1661670579824,Porto Alegre - RS,Sorriso - MT
213,169,14.0,0.0707100591715976,77.00208066350359,Croatá - CE,Tianguá - CE
214,65,28.0,0.0707692307692308,28.3641686545609,Cesário Lange - SP,Tietê - SP
215,2400,10.5,0.0708333333333333,446.18988715365117,Manaus - AM,Tapauá - AM
216,240,14.0,0.0708333333333333,142.16272909064895,Anagé - BA,Mortugaba - BA
217,60,90.0,0.0708333333333333,34.24493866340319,Narandiba - SP,Presidente Prudente - SP
218,300,17.0,0.071,166.81192380633368,Jaguaribe - CE,Mauriti - CE
219,90,12.0,0.0711111111111111,36.44608439296623,Caldeirão Grande - BA,Filadélfia - BA
220,85,470.0,0.0711764705882353,22.488583225647833,Belo Horizonte - MG,Rio Acima - MG
221,75,6.0,0.0713333333333333,26.79399557379987,Presidente Lucena - RS,São Leopoldo - RS
222,2520,16.0,0.0714285714285714,673.7054047550116,Porto Velho - RO,Borba - AM
223,105,8.0,0.0714285714285714,54.5388148084818,Acauã - PI,Queimada Nova - PI
224,70,788.0,0.0714285714285714,40.65269640039543,Aroeiras - PB,Campina Grande - PB
225,70,40.0,0.0714285714285714,27.7249719184638,Aracaju - SE,Divina Pastora - SE
226,70,28.0,0.0714285714285714,59.47534245306892,Coronel Macedo - SP,Itapeva - SP
227,60,157.0,0.0716666666666667,17.902658435350137,Indaiatuba - SP,Itupeva - SP
228,140,78.0,0.0721428571428571,69.94995740020487,Caiuá - SP,Presidente Prudente - SP
229,180,14.0,0.0722222222222222,73.91497095700277,Baixio - CE,Missão Velha - CE
230,395,50.0,0.0722784810126582,233.332402849429,Balneário Camboriú - SC,Monte Carlo - SC
231,100,35.0,0.0725,29.916093646588767,Guarantã - SP,Pongaí - SP
232,40,112.0,0.0725,29.39269572078827,Lins - SP,Sabino - SP
233,60,14.0,0.0725,30.158063581289102,Pirajuí - SP,Pongaí - SP
234,140,6.0,0.0725,73.23803974932622,Biritinga - BA,Itapicuru - BA
235,130,45.0,0.0726923076923077,72.26290434385908,Crato - CE,Mauriti - CE
236,55,137.0,0.0727272727272727,16.791854525884567,Campina Grande - PB,Montadas - PB
237,220,14.0,0.0727272727272727,104.2143433241404,Maetinga - BA,Mortugaba - BA
238,90,12.0,0.0727777777777778,41.831314088255844,Coreaú - CE,Tianguá - CE
239,50,326.0,0.073,10.403933984524508,Itaara - RS,Santa Maria - RS
240,2460,12.0,0.0731707317073171,2003.350059283711,Belo Jardim - PE,São Paulo - SP
241,1514,7.0,0.0733157199471598,1069.9606591567065,Floresta Azul - BA,Roseira - SP
242,30,70.0,0.0733333333333333,14.322168086312052,Aratuba - CE,Mulungu - CE
243,30,220.0,0.0733333333333333,18.16788433028084,Massapê - CE,Sobral - CE
244,45,492.0,0.0733333333333333,13.167611994371894,Conde - PB,João Pessoa - PB
245,60,200.0,0.0733333333333333,24.65408482820571,Araraquara - SP,Rincão - SP
246,180,15.0,0.0733333333333333,96.58437157034143,Porto Xavier - RS,Santo Ângelo - RS
247,2040,6.0,0.0735294117647059,394.67949053560267,Humaitá - AM,Novo Aripuanã - AM
248,420,28.0,0.0735952380952381,276.7847543089591,Indiara - GO,Mineiros - GO
249,55,294.0,0.0736363636363636,16.086681115094166,Ibiúna - SP,São Roque - SP
250,55,87.0,0.0736363636363636,17.32132551513799,Maratá - RS,Montenegro - RS
251,1955,21.0,0.0736572890025575,1358.318151431689,Itaituba - PA,Rondonópolis - MT
252,302,14.0,0.0736754966887417,138.59829577462276,Barro - CE,Potengi - CE
253,175,7.0,0.0737142857142857,69.81530075981972,Acopiara - CE,Saboeiro - CE
254,40,474.0,0.07375,12.202670638154133,Capim Branco - MG,Pedro Leopoldo - MG
255,210,14.0,0.0738095238095238,90.84240728893387,Baixio - CE,Barbalha - CE
256,60,26.0,0.074,12.160790913359767,Aiquara - BA,Jitaúna - BA
257,50,1008.0,0.074,16.063297083235643,Itaguaí - RJ,Seropédica - RJ
258,50,99.0,0.074,34.59642973545916,Goiânia - GO,Nova Veneza - GO
259,1080,1.5,0.0740740740740741,169.6447206741829,Afuá - PA,Breves - PA
260,1080,14.0,0.0740740740740741,334.14811869734353,Breves - PA,Prainha - PA
261,120,13.0,0.0741666666666667,29.758769692451917,Itarantim - BA,Jordânia - MG
262,60,160.0,0.0741666666666667,37.14540698357298,Araucária - PR,Lapa - PR
263,470,6.0,0.0742127659574468,214.1675103735907,Coronel Freitas - SC,Soledade - RS
264,140,28.0,0.0742857142857143,66.79506528685413,Cedro - CE,Farias Brito - CE
265,70,31.0,0.0742857142857143,23.754407903863044,Apucarana - PR,Rio Bom - PR
266,90,286.0,0.0744444444444444,50.566715433266694,Irauçuba - CE,Umirim - CE
267,95,28.0,0.0745263157894737,57.699105405893484,América Dourada - BA,Várzea Nova - BA
268,175,74.0,0.0745714285714286,74.92223337048914,Echaporã - SP,Getulina - SP
269,3050,21.0,0.0747540983606557,1329.7027490555356,Jaru - RO,Piranhas - GO
270,300,35.0,0.0747666666666667,153.52531194559737,Indiara - GO,Quirinópolis - GO
271,80,310.0,0.075,34.27643291228769,Belterra - PA,Santarém - PA
272,310,7.0,0.075,202.29958745874075,Almas - TO,Palmas - TO
273,60,22.0,0.075,40.9383467607095,Peixe - TO,Sucupira - TO
274,200,7.0,0.075,87.05834140281095,Simões - PI,Ouricuri - PE
275,40,1227.0,0.075,19.94922263054712,Acarape - CE,Aracoiaba - CE
276,120,42.0,0.075,48.10108721064212,Lagoa Salgada - RN,Natal - RN
277,20,406.0,0.075,17.181324779891035,Agrestina - PE,Cupira - PE
278,20,1106.0,0.075,14.705691389435142,Catende - PE,Palmares - PE
279,40,294.0,0.075,26.88013946184292,Gameleira - PE,Rio Formoso - PE
280,100,108.0,0.075,35.74816990146014,Goiana - PE,Timbaúba - PE
281,40,362.0,0.075,12.292867022010881,Paudalho - PE,Tracunhaém - PE
282,80,154.0,0.075,29.484356191315197,Ribeirão - PE,Rio Formoso - PE
283,40,470.0,0.075,21.88552513555391,Laranjeiras - SE,Siriri - SE
284,60,28.0,0.075,19.505119950582497,Arataca - BA,Camacan - BA
285,60,28.0,0.075,11.733610592392331,Arataca - BA,Jussari - BA
286,60,146.0,0.075,23.974784082760735,Artur Nogueira - SP,Jaguariúna - SP
287,60,47.0,0.075,39.717332384882916,Assis - SP,Cruzália - SP
288,60,48.0,0.075,9.413506039738524,Bandeirantes - PR,Itambaracá - PR
289,90,48.0,0.075,52.59430355623745,Fernandes Pinheiro - PR,Ponta Grossa - PR
290,60,66.0,0.075,36.26722316568954,Imbituva - PR,Ivaí - PR
291,50,54.0,0.075,23.10264363270336,Jacarezinho - PR,Ribeirão Claro - PR
292,195,21.0,0.0753846153846154,111.27157053033304,Acopiara - CE,Boa Viagem - CE
293,1590,8.5,0.0754716981132075,379.66322365785027,Manaus - AM,Faro - PA
294,90,7.0,0.0755555555555556,54.99020943246094,Barro - CE,Porteiras - CE
295,45,145.0,0.0755555555555556,29.28947809215418,Quatro Pontes - PR,Toledo - PR
296,80,743.0,0.075625,13.110935386684467,Belo Horizonte - MG,Raposos - MG
297,80,76.0,0.075625,28.439210278118953,Espera Feliz - MG,Guaçuí - ES
298,280,7.0,0.0757142857142857,151.12499524269404,Icó - CE,Cedro - PE
299,145,42.0,0.0758620689655172,56.530926165490555,Maranguape - CE,Mulungu - CE
300,85,28.0,0.0758823529411765,39.6327873619954,Americana - SP,Indaiatuba - SP
301,206,14.0,0.0759708737864078,72.91027647754215,Croatá - CE,Frecheirinha - CE
302,50,24.0,0.076,24.9411388592033,Mairiporã - SP,Nazaré Paulista - SP
303,1525,7.0,0.0760655737704918,1073.5038552415901,Ibicaraí - BA,Roseira - SP
304,90,26.0,0.0761111111111111,39.14525086189905,Mariápolis - SP,Martinópolis - SP
305,1142,7.0,0.0761821366024518,802.6664611882309,Floresta Azul - BA,Leopoldina - MG
306,150,26.0,0.0763333333333333,45.007347530171266,Bariri - SP,Bauru - SP
307,220,13.0,0.0763636363636364,101.58894996181107,Canudos - BA,Chorrochó - BA
308,240,49.0,0.0764583333333333,90.87860326926655,Crato - CE,Ipaumirim - CE
309,115,21.0,0.0765217391304348,19.428733181416487,Jardim - CE,Porteiras - CE
310,60,38.0,0.0766666666666667,25.236441068932123,Jaguaribe - CE,Pereiro - CE
311,60,319.0,0.0766666666666667,28.94349486180436,Cabreúva - SP,Jundiaí - SP
312,60,14.0,0.0766666666666667,17.465153195281076,Neves Paulista - SP,Nipoã - SP
313,90,20.0,0.0766666666666667,38.6701119226075,Jaguaribe - CE,São Miguel - RN
314,90,14.0,0.0766666666666667,10.642720546972056,Adolfo - SP,Ubarana - SP
315,90,56.0,0.0766666666666667,26.165082002825155,Macaubal - SP,Monte Aprazível - SP
316,300,123.0,0.0768333333333333,266.3184754981192,São Leopoldo - RS,Sarandi - RS
317,1560,5.5,0.0769230769230769,382.2680148332576,Manaus - AM,Nhamundá - AM
318,780,2.0,0.0769230769230769,217.53046990319336,Urucurituba - AM,Terra Santa - PA
319,50,518.0,0.077,13.771577025546572,Nova Lima - MG,Rio Acima - MG
320,50,126.0,0.077,17.732534476710384,Jarinu - SP,Jundiaí - SP
321,97,21.0,0.077319587628866,42.74785422543408,Parelhas - RN,Juazeirinho - PB
322,95,65.0,0.0773684210526316,44.39946079111017,Álvares Machado - SP,Presidente Venceslau - SP
323,270,72.0,0.0773703703703704,199.80560292529077,Balneário Camboriú - SC,Criciúma - SC
324,1680,17.0,0.0773809523809524,594.8619098175672,Manaus - AM,Santarém - PA
325,55,66.0,0.0774545454545455,48.7877275733584,América Dourada - BA,Irecê - BA
326,80,489.0,0.0775,26.30802113670787,Poá - SP,Santa Isabel - SP
